cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,happy,sclmeet,inmdisc,inprdsc,sclact,crmvct,aesfdrk,brghmwr,brghmef,crvctwr,crvctef,trrenyr,trrcnyr,trrprsn,trrtort,health,hlthhmp,rlgblg,rlgdnm,rlgblge,rlgdnme,rlgdgr,rlgatnd,pray,dscrgrp,dscrrce,dscrntn,dscrrlg,dscrlng,dscretn,dscrage,dscrgnd,dscrsex,dscrdsb,dscroth,dscrdk,dscrref,dscrnap,dscrna,ctzcntr,ctzship,ctzshipa,ctzshipb,ctzshipc,brncntr,cntbrth,cntbrtha,cntbrthb,cntbrthc,livecntr,livecnta,lnghoma,lnghom1,lnghomb,lnghom2,blgetmg,facntr,facntn,fbrncnt,fbrncnta,fbrncntb,mocntr,mocntn,mbrncnt,mbrncnta,mbrncntb
ES,ESS1-8e01,1.0,12.12.2018,128617,ESS8e02_1,8,2.1,995,0.99812114238739,0.8921138048172,2.013008121,8,7,,1,4,2,2,,,,,,,,,3,2,1,1,6,66,10,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128618,ESS8e02_1,8,2.1,996,0.99812114238739,0.844245135784149,2.013008121,8,4,,2,3,2,1,,,,,,,,,2,3,1,1,6,66,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128619,ESS8e02_1,8,2.1,997,0.99812114238739,0.844245135784149,2.013008121,9,7,,4,4,2,3,,,,,,,,,1,3,1,1,6,66,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128620,ESS8e02_1,8,2.1,999,0.99812114238739,0.846329629421234,2.013008121,10,7,,4,3,2,1,,,,,,,,,3,3,1,1,6,66,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128621,ESS8e02_1,8,2.1,1001,0.99812114238739,0.8921138048172,2.013008121,5,3,,0,1,2,2,,,,,,,,,3,2,1,1,6,66,6,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128622,ESS8e02_1,8,2.1,1002,0.853897929191589,0.724039375782013,2.013008121,10,5,,5,3,2,1,,,,,,,,,1,3,1,1,6,66,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,POR,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128623,ESS8e02_1,8,2.1,1003,0.853897929191589,0.766847252845764,2.013008121,8,7,,5,3,2,1,,,,,,,,,1,3,1,1,6,66,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,GLG,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128624,ESS8e02_1,8,2.1,1005,0.853897929191589,0.909118294715881,2.013008121,8,5,,3,3,2,1,,,,,,,,,2,3,1,1,6,66,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,GLG,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128625,ESS8e02_1,8,2.1,1006,0.853897929191589,0.635292649269104,2.013008121,4,5,,3,3,2,2,,,,,,,,,4,3,1,1,6,66,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128626,ESS8e02_1,8,2.1,1007,0.853897929191589,0.763207316398621,2.013008121,5,7,,4,2,1,3,,,,,,,,,4,2,1,1,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128627,ESS8e02_1,8,2.1,1008,0.853897929191589,0.72652131319046,2.013008121,7,5,,4,4,2,2,,,,,,,,,2,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128628,ESS8e02_1,8,2.1,1009,1.08220458030701,0.866686403751373,2.013008121,7,6,,1,2,2,2,,,,,,,,,3,3,2,66,2,66,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128629,ESS8e02_1,8,2.1,1012,1.08220458030701,0.967266380786896,2.013008121,8,7,,2,1,1,3,,,,,,,,,2,3,1,1,6,66,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128630,ESS8e02_1,8,2.1,1013,1.08220458030701,0.967266380786896,2.013008121,6,2,,6,2,2,1,,,,,,,,,2,2,1,1,6,66,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,GLG,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128631,ESS8e02_1,8,2.1,1014,1.08220458030701,0.917625546455383,2.013008121,8,4,,5,3,2,1,,,,,,,,,3,2,1,1,6,66,9,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,GLG,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128632,ESS8e02_1,8,2.1,1015,1.08220458030701,1.14227211475372,2.013008121,7,6,,3,5,2,2,,,,,,,,,3,2,2,66,1,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,GLG,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128633,ESS8e02_1,8,2.1,1017,0.971789598464966,1.12898743152618,2.013008121,10,6,,4,5,2,1,,,,,,,,,1,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,CAT,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128634,ESS8e02_1,8,2.1,1018,0.971789598464966,0.899146497249603,2.013008121,8,6,,1,4,2,3,,,,,,,,,3,2,1,1,6,66,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128635,ESS8e02_1,8,2.1,1021,0.971789598464966,0.947788119316101,2.013008121,10,7,,4,1,2,1,,,,,,,,,2,3,1,1,6,66,5,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128636,ESS8e02_1,8,2.1,1022,0.971789598464966,0.899146497249603,2.013008121,10,7,,1,3,2,3,,,,,,,,,3,2,1,1,6,66,3,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128637,ESS8e02_1,8,2.1,1024,0.946621894836426,0.873703837394714,2.013008121,9,4,,3,4,2,2,,,,,,,,,2,3,1,1,6,66,7,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128638,ESS8e02_1,8,2.1,1025,0.946621894836426,0.873703837394714,2.013008121,8,7,,1,1,2,2,,,,,,,,,2,3,1,1,6,66,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128639,ESS8e02_1,8,2.1,1026,0.946621894836426,0.875860273838043,2.013008121,8,6,,5,3,2,2,,,,,,,,,2,3,1,1,6,66,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128640,ESS8e02_1,8,2.1,1029,0.946621894836426,0.827240526676178,2.013008121,5,7,,1,1,1,3,,,,,,,,,3,3,2,66,2,66,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128641,ESS8e02_1,8,2.1,1030,0.96462094783783,0.919773042201996,2.013008121,5,3,,4,3,2,2,,,,,,,,,2,3,2,66,2,66,0,6,99,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,1,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128642,ESS8e02_1,8,2.1,1033,0.96462094783783,1.23651516437531,2.013008121,8,7,,2,3,2,1,,,,,,,,,2,3,2,66,2,66,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,CAT,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128643,ESS8e02_1,8,2.1,1034,0.96462094783783,1.10221648216248,2.013008121,9,4,,4,3,2,2,,,,,,,,,3,2,2,66,1,1,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,8,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128644,ESS8e02_1,8,2.1,1035,0.96462094783783,0.642040014266968,2.013008121,9,5,,5,3,2,2,,,,,,,,,3,3,2,66,2,66,3,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,777,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128645,ESS8e02_1,8,2.1,1036,0.96462094783783,0.982359528541565,2.013008121,7,4,,3,3,2,2,,,,,,,,,3,3,1,1,6,66,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,777,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128646,ESS8e02_1,8,2.1,1037,0.964620888233185,0.984783291816711,2.013008121,7,6,,3,2,2,1,,,,,,,,,2,2,2,66,1,1,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,CAT,8,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128647,ESS8e02_1,8,2.1,1038,0.964620888233185,1.03805780410767,2.013008121,7,5,,0,5,1,3,,,,,,,,,2,3,1,1,6,66,8,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,1,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128648,ESS8e02_1,8,2.1,1039,0.964620888233185,0.988159894943237,2.013008121,10,6,,3,4,1,2,,,,,,,,,3,3,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128649,ESS8e02_1,8,2.1,1041,0.964620888233185,1.33319091796875,2.013008121,9,7,,4,4,1,1,,,,,,,,,2,3,2,66,2,66,0,7,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128650,ESS8e02_1,8,2.1,1042,0.964620888233185,1.03805780410767,2.013008121,5,6,,2,5,2,1,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,CAT,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128651,ESS8e02_1,8,2.1,1043,0.964620888233185,0.984783291816711,2.013008121,7,5,,0,2,2,2,,,,,,,,,2,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128652,ESS8e02_1,8,2.1,1046,1.00098252296448,1.07718813419342,2.013008121,8,5,,2,2,2,3,,,,,,,,,4,2,1,1,6,66,6,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128653,ESS8e02_1,8,2.1,1047,1.00098252296448,1.08232474327087,2.013008121,5,5,,77,2,1,4,,,,,,,,,3,3,1,6,6,66,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,2,,,,MA,,2006,,ARA,,000,2,2,,,,MA,2,,,,MA
ES,ESS1-8e01,1.0,12.12.2018,128654,ESS8e02_1,8,2.1,1048,1.00098252296448,1.14376628398895,2.013008121,10,3,,4,3,2,4,,,,,,,,,3,3,1,1,6,66,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,777,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128655,ESS8e02_1,8,2.1,1050,1.00098252296448,1.02190589904785,2.013008121,10,5,,3,5,1,2,,,,,,,,,2,3,1,4,6,66,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,IT,2,,,,AR,,2001,,SPA,,000,2,2,,,,AR,2,,,,AR
ES,ESS1-8e01,1.0,12.12.2018,128656,ESS8e02_1,8,2.1,1051,1.04971408843994,1.07165515422821,2.013008121,8,5,,3,3,1,3,,,,,,,,,2,3,2,66,1,1,2,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128657,ESS8e02_1,8,2.1,1052,1.04971408843994,1.15657496452332,2.013008121,7,6,,4,4,2,2,,,,,,,,,2,3,2,66,2,66,0,7,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,CAT,,ENG,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128658,ESS8e02_1,8,2.1,1053,1.04971408843994,1.12962925434113,2.013008121,4,6,,3,2,1,3,,,,,,,,,4,2,1,1,6,66,8,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,8,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128659,ESS8e02_1,8,2.1,1055,1.04971408843994,1.45079636573792,2.013008121,7,5,,3,3,1,2,,,,,,,,,2,3,1,1,6,66,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128660,ESS8e02_1,8,2.1,1056,1.04971408843994,1.01216602325439,2.013008121,6,3,,2,4,2,2,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128661,ESS8e02_1,8,2.1,1058,1.00098252296448,0.954444289207458,2.013008121,7,6,,3,3,2,1,,,,,,,,,2,3,1,1,6,66,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,CAT,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128662,ESS8e02_1,8,2.1,1061,1.00098252296448,1.26031029224396,2.013008121,8,7,,2,3,2,2,,,,,,,,,2,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128663,ESS8e02_1,8,2.1,1062,1.00098252296448,1.08232474327087,2.013008121,9,3,,2,2,2,2,,,,,,,,,2,3,2,66,2,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,AL,2,,,,AL,,2008,,CAT,,SPA,2,2,,,,AL,2,,,,AL
ES,ESS1-8e01,1.0,12.12.2018,128664,ESS8e02_1,8,2.1,1065,0.964620888233185,0.642040014266968,2.013008121,8,4,,2,3,2,1,,,,,,,,,1,3,1,1,6,66,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128665,ESS8e02_1,8,2.1,1067,0.964620888233185,1.2305371761322,2.013008121,6,7,,3,4,1,2,,,,,,,,,3,3,2,66,1,1,3,6,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,CAT,,777,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128666,ESS8e02_1,8,2.1,1068,0.964620888233185,1.06281971931458,2.013008121,9,4,,3,2,2,1,,,,,,,,,3,3,2,66,1,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,PT,2,,,,PT,,9999,,SPA,,CAT,1,2,,,,PT,2,,,,PT
ES,ESS1-8e01,1.0,12.12.2018,128667,ESS8e02_1,8,2.1,1069,0.964620888233185,0.642040014266968,2.013008121,9,4,,2,5,2,4,,,,,,,,,2,3,1,1,6,66,1,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,CAT,,777,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128668,ESS8e02_1,8,2.1,1071,0.964620888233185,0.892612934112549,2.013008121,8,5,,4,3,2,2,,,,,,,,,3,3,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,LT,2,,,,LT,,2001,,LIT,,777,2,2,,,,LT,2,,,,LT
ES,ESS1-8e01,1.0,12.12.2018,128669,ESS8e02_1,8,2.1,1072,0.96462094783783,0.930117607116699,2.013008121,4,2,,2,1,2,1,,,,,,,,,2,3,2,66,1,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,777,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128670,ESS8e02_1,8,2.1,1073,0.96462094783783,1.22587025165558,2.013008121,10,6,,3,3,2,2,,,,,,,,,1,3,1,6,6,66,3,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,MA,2,,,,MA,,2006,,ARA,,SPA,1,2,,,,MA,2,,,,MA
ES,ESS1-8e01,1.0,12.12.2018,128671,ESS8e02_1,8,2.1,1074,0.96462094783783,1.03805780410767,2.013008121,8,5,,4,2,2,2,,,,,,,,,3,3,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128672,ESS8e02_1,8,2.1,1075,0.96462094783783,1.03805780410767,2.013008121,7,5,,4,3,2,3,,,,,,,,,4,2,1,1,6,66,8,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,CAT,,SPA,7,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128673,ESS8e02_1,8,2.1,1077,0.96462094783783,1.23651516437531,2.013008121,9,6,,1,4,2,1,,,,,,,,,2,3,1,2,6,66,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,RU,2,,,,RU,,2002,,RUS,,SPA,7,2,,,,RU,2,,,,RU
ES,ESS1-8e01,1.0,12.12.2018,128674,ESS8e02_1,8,2.1,1080,1.0134414434433,0.945397019386292,2.013008121,9,6,,3,3,2,3,,,,,,,,,2,3,1,1,6,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128675,ESS8e02_1,8,2.1,1082,1.0134414434433,1.12079334259033,2.013008121,10,7,,5,2,2,2,,,,,,,,,3,3,1,1,6,66,9,6,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128676,ESS8e02_1,8,2.1,1083,1.0134414434433,0.892622113227844,2.013008121,0,4,,1,2,2,2,,,,,,,,,3,3,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128677,ESS8e02_1,8,2.1,1084,1.0134414434433,0.892622113227844,2.013008121,5,4,,0,2,2,3,,,,,,,,,3,3,1,1,6,66,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128678,ESS8e02_1,8,2.1,1085,1.0134414434433,0.9409099817276,2.013008121,8,3,,2,3,2,2,,,,,,,,,2,3,1,1,6,66,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128679,ESS8e02_1,8,2.1,1087,0.956217348575592,0.840146422386169,2.013008121,3,2,,1,1,1,3,,,,,,,,,5,1,1,1,6,66,6,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,9,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128680,ESS8e02_1,8,2.1,1088,0.956217348575592,1.05239653587341,2.013008121,8,4,,3,3,1,2,,,,,,,,,3,3,1,1,6,66,7,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128681,ESS8e02_1,8,2.1,1089,0.956217348575592,0.786620378494263,2.013008121,7,5,,6,3,2,2,,,,,,,,,3,2,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128682,ESS8e02_1,8,2.1,1092,0.956217348575592,0.76339203119278,2.013008121,6,5,,3,1,2,3,,,,,,,,,3,3,1,1,6,66,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128683,ESS8e02_1,8,2.1,1096,1.0134414434433,0.963353931903839,2.013008121,10,6,,3,3,2,3,,,,,,,,,1,3,1,1,6,66,7,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128684,ESS8e02_1,8,2.1,1099,1.0134414434433,0.963353931903839,2.013008121,8,4,,2,3,1,3,,,,,,,,,2,3,2,66,1,1,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128685,ESS8e02_1,8,2.1,1100,1.01755261421204,1.12534153461456,2.013008121,9,6,,4,3,2,2,,,,,,,,,2,3,1,1,6,66,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128686,ESS8e02_1,8,2.1,1101,1.01755261421204,1.12534153461456,2.013008121,7,4,,5,3,2,2,,,,,,,,,2,3,1,1,6,66,5,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128687,ESS8e02_1,8,2.1,1102,1.01755261421204,0.896242558956146,2.013008121,7,6,,4,1,9,2,,,,,,,,,3,2,1,1,6,66,4,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128688,ESS8e02_1,8,2.1,1105,1.01755261421204,0.786388516426086,2.013008121,8,5,,4,3,2,2,,,,,,,,,3,3,1,1,6,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128689,ESS8e02_1,8,2.1,1107,1.01755261421204,0.967261672019958,2.013008121,8,5,,3,4,1,2,,,,,,,,,3,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128690,ESS8e02_1,8,2.1,1111,1.01755261421204,1.21332323551178,2.013008121,8,5,,4,3,1,2,,,,,,,,,3,3,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,ENG,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128691,ESS8e02_1,8,2.1,1112,1.01755261421204,0.944726467132568,2.013008121,7,5,,4,2,1,3,,,,,,,,,3,2,1,1,6,66,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,2,1,,,,66,1,,,,66
ES,ESS1-8e01,1.0,12.12.2018,128692,ESS8e02_1,8,2.1,1115,0.956217288970947,0.786620378494263,2.013008121,7,7,,1,3,1,2,,,,,,,,,2,3,1,1,6,66,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,66,1,,,,66,,6666,,SPA,,000,9,1,,,,66,1,,,,66
